14, Male, Karnataka (KA), 6658546700, 162.10136817833282, 73.43899328173931
77, Male, Maharashtra (MH), 7385075745, 160.20811295311228, 71.10822169018469
1, Female, Mizoram (MZ), 6185832576, 151.40614898636616, 84.59455119667908
99, Male, Uttarakhand (UK), 9863736454, 156.99036370583966, 62.010475413769484
47, Female, Rajasthan (RJ), 9504187936, 146.49824595687997, 75.91459917868991
81, Male, Gujarat (GJ), 8067950251, 159.7235305029766, 71.0220475868966
86, Female, Assam (AS), 9818687509, 158.94277403574992, 61.81400727727462
19, Female, Tripura (TR), 9105418492, 160.97261750048503, 61.80156707993341
48, Female, Manipur (MN), 6920238339, 143.67688029316415, 65.7056119451851
60, Male, Maharashtra (MH), 9325430326, 155.86849562806398, 64.96255834862478
32, Male, Mizoram (MZ), 9504854864, 161.20739485089766, 72.55471641779864
29, Female, Manipur (MN), 7571197278, 168.14098534256823, 56.42019070860148
62, Male, Maharashtra (MH), 9468134643, 164.11129148542614, 72.32213287825446
20, Female, Gujarat (GJ), 8909904145, 151.07199299976432, 70.39390609920513
60, Female, Maharashtra (MH), 7995826209, 163.32156503888004, 75.87680635312773
7, Male, Rajasthan (RJ), 9706349268, 164.2128732713008, 69.36411203016002
59, Female, Goa (GA), 8134819313, 159.3844648517408, 69.52309096133693
44, Male, Bihar (BR), 7530868595, 156.29541691741485, 73.38931984386623
83, Female, Haryana (HR), 6235564239, 170.1170962589649, 76.69614916346654
46, Female, Manipur (MN), 9305899660, 168.65144502718167, 70.26606403821646
11, Male, Andhra Pradesh (AP), 7791253349, 160.13924913869468, 69.87356144871103
89, Female, Maharashtra (MH), 8915891540, 155.6242995801233, 75.80482635545621
5, Male, Telangana (TS), 9720591770, 144.55392648259345, 68.57324554624857
54, Female, Maharashtra (MH), 6738284157, 171.13391639925072, 78.79020809377145
49, Female, Bihar (BR), 8602701208, 159.03853403686557, 68.93641317811105
63, Male, Kerala (KL), 8257039454, 164.1571535069016, 71.16589230803878
3, Female, West Bengal (WB), 7652465333, 156.9234549275612, 76.37851497044156
71, Female, Meghalaya (ML), 7919264712, 150.9592917705823, 61.358648708178
10, Female, Uttarakhand (UK), 9366418360, 154.77080062460792, 69.34009679355468
99, Male, Kerala (KL), 8364721444, 153.19203437233193, 62.97243816027966
28, Male, Jharkhand (JH), 6154121636, 160.45731135886408, 65.51389086533806
72, Male, Arunachal Pradesh (AR), 8440984401, 149.0507669115801, 80.33647699386162
23, Female, Karnataka (KA), 6049494942, 175.8216415961148, 66.6460750529188
30, Female, Mizoram (MZ), 9436106028, 152.62195026188883, 74.37098793747516
60, Female, Nagaland (NL), 9219182666, 157.36592800406476, 72.4600545819343
1, Female, Meghalaya (ML), 7875518216, 170.4426379825175, 74.95361406911141
18, Female, Madhya Pradesh (MP), 6978781569, 167.22519749176917, 72.17134092532451
62, Male, Odisha(OR), 7701290707, 169.54517365428492, 59.0255759313506
27, Male, Assam (AS), 8463527632, 160.02092921971158, 82.16663662787687
89, Male, Mizoram (MZ), 8270937181, 146.3109512560965, 67.29520838616311
8, Male, Nagaland (NL), 9552652272, 173.20159804991255, 75.99236900019525
86, Male, Uttar Pradesh (UP), 9653398025, 148.5533333763548, 72.0018237786401
22, Female, Haryana (HR), 9273668553, 150.00002578195267, 64.23739642444806
11, Male, Kerala (KL), 9969328217, 156.21820195535355, 64.9141996408075
71, Male, Andhra Pradesh (AP), 7647765501, 148.62005554363523, 73.81867757533314
16, Male, Meghalaya (ML), 7794796435, 159.34834302542436, 65.18919602720253
91, Male, Haryana (HR), 9242014395, 167.56390631889002, 69.64742088077422
25, Male, Jammu and Kashmir (JK), 8750149183, 161.58755000547254, 73.9484793760628
19, Female, Uttar Pradesh (UP), 8064905589, 169.80645041410563, 76.66094909490383
81, Male, Assam (AS), 8295459577, 165.45165658337456, 66.00912883626717
69, Male, Karnataka (KA), 6440953358, 182.70740278098629, 70.51872950458274
59, Male, Punjab (PB), 9429909869, 160.17725624462605, 64.78141945459711
5, Female, Goa (GA), 7492064777, 155.4797582039771, 73.8133104982282
79, Female, Himachal Pradesh (HP), 8715941163, 160.71920481364094, 73.95447589490597
45, Male, Mizoram (MZ), 9846240982, 160.49885518667892, 74.64756566763842
58, Female, Gujarat (GJ), 9528614784, 175.58004886320532, 73.0248441365925
27, Female, Punjab (PB), 6966426023, 178.02100025150418, 69.50334203840453
43, Male, Mizoram (MZ), 7760186723, 163.17097213449733, 66.64329196281227
51, Male, Rajasthan (RJ), 9901521695, 152.54963512416057, 70.97306070642807
52, Female, Chhattisgarh (CG), 6099564222, 167.2819655653142, 68.02489869693588
26, Male, Sikkim (SK), 6224218824, 161.00133881940047, 74.97749626483156
31, Male, Jharkhand (JH), 6824387879, 170.80378453606284, 56.95368101140843
11, Female, Nagaland (NL), 7592993450, 160.61965153461895, 77.00509336352867
36, Female, Chhattisgarh (CG), 8351295334, 148.90135451957514, 69.72669542865641
44, Female, Jharkhand (JH), 7424176503, 145.2862799402683, 68.11050272539477
61, Male, Bihar (BR), 8680038541, 146.3710989373095, 69.03421434133195
17, Male, Bihar (BR), 9430722936, 147.71583609112267, 63.462220143134076
30, Male, Nagaland (NL), 9978309310, 159.12552902860963, 67.08345175115035
51, Male, Rajasthan (RJ), 6428621406, 172.67033664598705, 74.37401192154886
32, Male, Uttarakhand (UK), 6691470482, 159.60149906846698, 65.1260760590942
53, Female, Sikkim (SK), 6732629607, 162.42146354426941, 72.96529718570274
26, Male, Maharashtra (MH), 9751950130, 169.87965792483618, 67.74887722553427
97, Female, Jharkhand (JH), 6636535229, 167.72510434084512, 73.35075124824664
27, Female, Madhya Pradesh (MP), 7749921209, 155.8778341617467, 74.2241547605375
87, Female, Bihar (BR), 6689850138, 155.02420223846988, 71.47004755386327
21, Male, Meghalaya (ML), 6754204746, 163.9284563791868, 75.1262367330794
87, Male, Bihar (BR), 6135157903, 168.82126654833527, 63.551591469186675
5, Male, Manipur (MN), 8048381710, 162.23258350175416, 64.66142947326239
36, Male, Punjab (PB), 8108524468, 155.19627620175882, 67.17797009961347
94, Female, Kerala (KL), 8933162137, 161.05864115037278, 64.40243246076602
68, Male, Andhra Pradesh (AP), 6922407594, 175.18884128414896, 64.56670913790651
64, Male, Karnataka (KA), 8034116968, 157.20469305880167, 73.66688362767441
26, Female, Kerala (KL), 9863671240, 169.31421472422886, 68.8300102909094
76, Female, Mizoram (MZ), 9990992557, 159.74273339920717, 68.7241284496868
82, Female, Himachal Pradesh (HP), 6033861182, 174.94902039914237, 67.65657466151171
96, Male, Maharashtra (MH), 8113987724, 159.43767392186413, 68.82946342365477
39, Female, Tamil Nadu (TN), 7285823415, 152.02467268659694, 70.26431869092633
47, Male, Himachal Pradesh (HP), 8089404872, 170.28998885671257, 69.29506006408846
63, Female, Telangana (TS), 9698265307, 147.23010884754376, 67.08062902882709
68, Female, Punjab (PB), 7801633445, 164.47878212233022, 69.28718535547598
19, Female, Rajasthan (RJ), 9054670313, 160.5971211777506, 64.50120358191153
4, Male, Uttarakhand (UK), 7273547115, 184.14606718952749, 69.58556483327052
83, Female, Manipur (MN), 7258633566, 151.55137580676416, 66.67062972099967
48, Male, Meghalaya (ML), 7797563103, 149.46224044233156, 57.508935574227884
67, Female, Maharashtra (MH), 9577727756, 159.8486389522765, 71.64633359284112
28, Male, Gujarat (GJ), 9603456777, 149.75407528795188, 74.64380745590174
28, Female, West Bengal (WB), 6096904239, 145.9929025659144, 61.82053595792295
45, Female, Maharashtra (MH), 8746192555, 150.04949628306818, 71.02077414703142
55, Male, Rajasthan (RJ), 7483152061, 152.1127014020472, 70.91590108141973
41, Female, Rajasthan (RJ), 9977690461, 143.2774913658479, 70.71605659010186
98, Female, Arunachal Pradesh (AR), 9603534233, 151.74751608294045, 71.04385087404057
47, Male, Uttarakhand (UK), 6941487599, 156.88421840410342, 69.66624850886524
37, Male, Karnataka (KA), 7041964966, 154.64468683444738, 65.79033708102463
62, Male, Mizoram (MZ), 7514538170, 151.13567164377488, 70.2266189090326
21, Female, Andhra Pradesh (AP), 8158207441, 185.69236652709833, 73.51228502412557
72, Female, Bihar (BR), 9629836068, 161.66695418721514, 69.03759610814429
44, Female, Himachal Pradesh (HP), 7207782259, 154.79715020507518, 74.78740766143417
17, Male, Jharkhand (JH), 9711253175, 177.74852989585975, 72.0602649868032
74, Female, Tamil Nadu (TN), 8816606368, 160.85921526018276, 66.64711320558635
79, Female, Jharkhand (JH), 8587342166, 158.21735098404122, 67.11397363082413
29, Male, Chhattisgarh (CG), 8371425538, 171.51303657849837, 75.42026238201282
40, Male, Mizoram (MZ), 9580204887, 171.35002979780666, 72.80858864228756
13, Female, Punjab (PB), 9063307459, 160.46341618443896, 70.29155011061057
61, Male, Chhattisgarh (CG), 9540141102, 148.34450467306988, 64.97933597044938
1, Male, Uttar Pradesh (UP), 6718995524, 144.58243504958173, 75.98875486082534
44, Male, Karnataka (KA), 7298584095, 155.65756925993753, 67.50551768739359
77, Male, Goa (GA), 9510546821, 171.13198558768892, 69.24435164947147
75, Male, Manipur (MN), 8370606520, 161.38475539049946, 80.46575508144981
85, Male, Haryana (HR), 8878510858, 154.11876969284455, 73.88555518669301
37, Male, Odisha(OR), 9572476728, 157.0742856215416, 70.30029174244942
41, Female, Maharashtra (MH), 7186565315, 168.20416727189192, 60.28147170363023
94, Male, Punjab (PB), 9011783923, 169.10164406886548, 62.88313979453471
85, Male, Mizoram (MZ), 7026361408, 149.5388059206728, 75.66085297002627
30, Male, Punjab (PB), 9575610086, 165.88252750215113, 67.24452919197122
5, Male, Mizoram (MZ), 8631458239, 160.63612895485673, 66.3795548312955
14, Female, Gujarat (GJ), 6914011677, 140.55461915363202, 82.94949288178064
39, Male, Uttar Pradesh (UP), 7401466906, 152.11380012565735, 73.86645485580794
57, Female, Nagaland (NL), 9429214715, 160.94400390075248, 65.5322014650275
57, Male, Telangana (TS), 9048918148, 153.2443195638603, 65.85142032240351
19, Male, Nagaland (NL), 6772347776, 145.9669795759589, 71.1545742373477
25, Male, Goa (GA), 7298770134, 145.77636879791916, 61.39954656482591
2, Female, Telangana (TS), 8475158094, 160.78824906812787, 66.02004340893123
69, Female, Himachal Pradesh (HP), 6474086837, 140.37449148889561, 70.12675980253847
64, Male, Goa (GA), 6922032330, 168.4846366499264, 60.14634396609076
32, Female, Andhra Pradesh (AP), 6798982771, 151.22210854905074, 66.32673486956726
50, Male, Goa (GA), 8629052926, 167.11975748915512, 66.6906109096205
93, Female, Kerala (KL), 6128039484, 173.06971462420694, 73.69945346977062
55, Male, Tripura (TR), 8430362111, 169.15730406081005, 67.32590675698827
35, Female, Uttar Pradesh (UP), 7584625444, 176.48580015507008, 69.54102842883765
74, Male, Tripura (TR), 7993703001, 160.4276420453298, 67.84148504797447
8, Female, Andhra Pradesh (AP), 9207533619, 170.15160683974085, 68.4873710495966
97, Female, Haryana (HR), 6198549917, 165.39784098105147, 68.19304532341228
81, Male, West Bengal (WB), 8154598145, 150.47478633317155, 74.40411481877834
89, Female, Arunachal Pradesh (AR), 8111700938, 176.80555153932522, 68.7905665175609
46, Female, Manipur (MN), 6048438800, 165.2259338118488, 71.04149936867749
70, Female, Tripura (TR), 6363290134, 143.44942748133474, 71.77300590883526
5, Female, Himachal Pradesh (HP), 8413448504, 177.22991250499024, 71.45609795102985
45, Male, Telangana (TS), 6667991322, 181.8899884692663, 76.24127986140248
67, Male, Uttar Pradesh (UP), 9266749463, 179.92978183257037, 61.91055713192399
8, Female, Uttarakhand (UK), 8986632008, 172.11030556109873, 72.42928521344484
7, Female, Himachal Pradesh (HP), 9263873489, 153.83107113147457, 64.15145125715352
28, Female, Uttarakhand (UK), 8366156236, 156.71181821060716, 72.7378376082825
2, Male, Tamil Nadu (TN), 9327087984, 162.85155627827012, 72.04558882263605
60, Female, Manipur (MN), 9226156911, 172.49673454916433, 79.59241217262996
24, Male, Rajasthan (RJ), 6917637197, 170.29879332828187, 68.78291858126397
44, Female, Punjab (PB), 7716090341, 146.52884329392543, 74.76988888292423
19, Male, Jharkhand (JH), 8130460838, 175.27242672888954, 68.34518043284909
87, Female, Gujarat (GJ), 9070936382, 157.91026726744872, 72.4232457445561
1, Female, Goa (GA), 9102370652, 162.73698760670246, 78.01023440592728
85, Female, Punjab (PB), 6912911407, 176.76521941660928, 69.29038182648632
13, Female, West Bengal (WB), 9045154652, 157.2703894209364, 62.696756762182325
1, Female, Assam (AS), 8604925862, 139.42778768767747, 71.02758623906509
92, Female, Tamil Nadu (TN), 6569154529, 160.8987959235277, 63.57131260406351
14, Male, Arunachal Pradesh (AR), 9473925735, 166.28186084577598, 72.63679120004159
20, Female, Madhya Pradesh (MP), 6718821118, 158.5967868742519, 61.25983187789036
16, Male, West Bengal (WB), 8152252018, 151.68022706057874, 70.90829868525418
42, Male, Karnataka (KA), 6289135934, 163.1914332747898, 66.33365674600884
25, Female, Tripura (TR), 8435565907, 172.85248986865062, 63.05432270417371
71, Male, Chhattisgarh (CG), 8742645723, 154.65722754134217, 71.20615103042721
9, Female, Sikkim (SK), 8222874804, 161.20943081295067, 73.2632292012143
11, Female, Jammu and Kashmir (JK), 7732327249, 169.42628972038386, 67.1300574454628
18, Female, Assam (AS), 8808515549, 151.34309492702664, 64.01128297846996
4, Male, Arunachal Pradesh (AR), 9969468453, 131.62506287737833, 77.05401732057166
14, Male, Uttar Pradesh (UP), 7758295525, 167.2623306348407, 67.92351686845855
38, Female, Assam (AS), 8401348820, 146.4336554352244, 65.81134478988317
30, Male, Kerala (KL), 7111942052, 182.8512663249951, 63.74510685551236
77, Male, Sikkim (SK), 9116014426, 151.066605311698, 68.42006245406886
66, Female, Assam (AS), 9279794764, 160.56959270515554, 74.81910129744958
51, Male, Kerala (KL), 9502969204, 146.47448628565752, 67.3961011920643
78, Female, Gujarat (GJ), 6998188216, 160.33426358769128, 72.14006360808303
71, Male, Odisha(OR), 6867143567, 156.09873050925765, 64.055790974287
24, Female, West Bengal (WB), 6534489492, 162.24635232864145, 59.089656254324126
11, Male, Gujarat (GJ), 6384198364, 148.58641554373554, 73.76116704702508
73, Male, Odisha(OR), 6015746463, 167.62675045128842, 64.31859490678744
66, Male, Maharashtra (MH), 8183418677, 141.58498119741787, 70.92365356998506
26, Male, Uttar Pradesh (UP), 8158068646, 165.9998991996927, 70.98636924506286
91, Female, Uttar Pradesh (UP), 8535761367, 173.7148247279125, 70.37173629929306
77, Female, Himachal Pradesh (HP), 7607032875, 177.09158390030458, 79.11153959721379
30, Male, Meghalaya (ML), 9812695070, 162.18695868586155, 69.21690292278554
32, Female, Madhya Pradesh (MP), 8358878792, 162.25608562730338, 62.73369196348154
72, Female, Karnataka (KA), 7560923910, 176.20930135067005, 76.4610404493388
70, Male, Goa (GA), 8859175503, 147.06421528461314, 76.64371530484819
1, Female, Goa (GA), 6205717991, 151.18601280793243, 74.98538331254724
93, Male, Mizoram (MZ), 6631140608, 155.3027316766179, 75.55962025193048
30, Male, Maharashtra (MH), 8722482437, 172.1107903122981, 69.05687545854914
79, Female, Punjab (PB), 8601472420, 156.8563494817962, 65.81227638586688
40, Male, Arunachal Pradesh (AR), 6911447621, 161.10003205493823, 71.08323567914998
73, Female, Chhattisgarh (CG), 8709003921, 158.23106316933016, 78.61392273922368
63, Male, Himachal Pradesh (HP), 6138488778, 159.88396138988753, 79.14284201381085
76, Male, Manipur (MN), 8736121458, 145.8432441819132, 66.93964232075537
88, Female, Chhattisgarh (CG), 6577202356, 164.65878794052654, 68.92234789929894
34, Female, Telangana (TS), 7404028430, 150.04674740780388, 80.85596009888324
11, Male, Telangana (TS), 7090969448, 158.6549229749348, 70.1189572532457
73, Male, Jammu and Kashmir (JK), 7523924011, 162.6078914158056, 63.40198942238168
88, Female, Meghalaya (ML), 8342706384, 146.62464224895788, 74.13690479128921
74, Female, Nagaland (NL), 9869986019, 163.89754616626817, 67.90608209586723
76, Male, Goa (GA), 7847478905, 168.0349184391597, 71.50967904090646
49, Female, Goa (GA), 7238838632, 172.2952535353795, 65.96778187164736
23, Male, Meghalaya (ML), 9589868701, 158.49859696664143, 62.414425934675656
87, Female, Chhattisgarh (CG), 8754183200, 157.01574525167828, 67.98994171748171
43, Male, Himachal Pradesh (HP), 8288090486, 168.14936562142785, 64.57380363233301
92, Male, Tripura (TR), 6333729057, 169.26126472339888, 62.10788510210456
89, Male, Madhya Pradesh (MP), 9465129765, 141.26430065887382, 65.36193821934397
94, Male, Odisha(OR), 9751045971, 157.0201117050785, 72.23118748580755
57, Male, Andhra Pradesh (AP), 6883548838, 159.0178923741032, 70.8541093093779
35, Female, Andhra Pradesh (AP), 6921023449, 157.84936397361366, 84.2404053504267
23, Male, Karnataka (KA), 8232275593, 155.7994942389687, 66.9990132178693
16, Male, Tamil Nadu (TN), 7451920354, 158.09878059714626, 69.59748136477691
88, Male, Andhra Pradesh (AP), 6508706731, 158.95987531587556, 70.68363845208968
95, Female, Uttar Pradesh (UP), 7257121183, 162.73036266425228, 73.90674479424123
92, Female, Jharkhand (JH), 9500902213, 146.7601322076599, 67.01061319656795
31, Male, West Bengal (WB), 6663961775, 160.3200017040868, 62.41171097164442
17, Female, Gujarat (GJ), 6899961548, 158.3295882507458, 55.87105875942781
48, Female, Uttarakhand (UK), 7647314948, 138.06699832778557, 69.21699083317665
94, Male, Tamil Nadu (TN), 6221822807, 146.8158730868987, 67.94961065188421
19, Female, Assam (AS), 7365128246, 148.17458396316826, 68.90613358084693
14, Female, Telangana (TS), 7399523819, 169.64454456379298, 73.189590496731
47, Male, Kerala (KL), 6374839422, 154.99051375135767, 72.55232865496183
99, Female, Bihar (BR), 9098061404, 167.12398805796215, 70.32679773859624
